,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
RegionName,California,Texas,Florida,New York,Pennsylvania,Illinois,Ohio,Georgia,North Carolina,Michigan,New Jersey,Virginia,Washington,Arizona,Massachusetts,Tennessee,Indiana,Maryland,Missouri,Wisconsin,Colorado,Minnesota,South Carolina,Alabama,Louisiana,Kentucky,Oregon,Oklahoma,Connecticut,Utah,Iowa,Nevada,Arkansas,Mississippi,Kansas,New Mexico,Nebraska,Idaho,West Virginia,Hawaii,New Hampshire,Maine,Rhode Island,Montana,Delaware,South Dakota,North Dakota,Alaska,District of Columbia,Vermont,Wyoming
11/30/2020,358481.84993133234,142786.16532457588,164944.63746833755,166108.85724633362,119529.67385152203,111958.7081065342,95156.15509,136778.62219358128,131676.26396167948,104734.42718441752,229977.65670661823,168133.9901056528,303590.7302142559,219240.73286469048,300966.8002355548,131169.57665007276,101534.94783117063,204655.77171502367,105839.33675792006,140840.5280982142,290800.17023379257,171652.6827,123530.90503264732,96883.73467214136,120763.14885785151,88476.35871583263,274341.49797968165,83950.30049867158,184844.9752390172,276011.4065164225,98463.53438294648,230650.10144347855,94276.73744814911,85853.58920644988,81514.78803825185,147096.76692629018,121386.09930656334,228504.2300197548,65524.02011792344,365779.5671642004,211214.2129400865,162733.5478146081,242378.8059,175248.54296765174,189188.7673721353,137022.34177974903,151105.0207062071,205795.2987291056,371735.3120151617,178674.7547041236,168028.41299696246
12/31/2020,365200.95956031926,144448.30968328004,167133.81538808078,168851.31415365278,121875.46279534674,113219.59914342524,97106.6732363128,139145.08441628367,134167.03650704108,106315.3363844923,234048.82471737507,170444.3321850414,308725.9203210747,223197.51005476835,306195.9866169554,132776.30897513282,103438.5825452999,207382.95641077464,107451.01934133064,142726.3868131735,294761.4000429139,173867.02495518807,125349.23109494924,97838.58172277414,120447.14305816396,89652.39796040511,279457.2869700888,85503.44473561464,188598.2337550442,281344.87422506855,99323.59552094377,233427.8677698612,94637.16379038247,86156.17396337898,82454.86414064182,148689.27142657843,122907.0808436424,234678.25545614297,67108.95835505593,369225.5601311049,215533.6093613098,166045.35731774097,246937.61488333123,178311.96985823827,192956.12959650368,138401.7763220185,151166.38647780707,206780.6339081087,374309.91100007744,180659.28025648816,169596.8024815494
1/31/2021,371216.5974,146160.14861162248,169396.69787222063,171149.92003651222,123960.03098941076,114434.86683513784,98846.48559705896,141530.80292805762,136430.57814923473,107955.63592654972,237992.79944912347,172565.99399917363,313774.8354522772,227177.3764700135,310842.2532713039,134372.3336348475,105186.20260774154,209904.5191601976,108794.57680601062,144365.83850909586,298661.9295260227,175869.22730048318,126860.36453762752,98618.43150711992,120038.14347923022,90578.93371,284658.2979027846,86904.40702444037,192093.5430901204,286696.21748917527,99999.11903372264,236386.3527188197,94827.07287730304,86522.79292596571,83379.69509809183,150226.30709355918,124408.30135474408,241232.4990005981,68418.64733130793,371958.14240056457,219596.15592451332,169030.3747582443,251398.5466138157,181680.1837284712,196667.65856115695,139774.79319055108,151301.7916013858,207445.6479538934,376485.5343741927,182887.80657008084,171066.2088208476
2/28/2021,376698.1882,148067.9549627908,171699.91038704524,173346.13638800263,125937.08341035584,115918.03121226832,100532.81623200983,144099.5093034253,138739.46011129263,109849.52442818505,241928.6899420132,174678.6200493653,319401.70249379694,231160.8488760948,315285.64822137915,136235.626,106902.01179760338,212527.14323741975,110294.5921689162,145982.8250286445,302902.89684222685,177814.3689461707,128477.47819857922,99590.60057095168,120181.66109244314,91577.07022118784,290063.20467073127,88218.77947,195367.78006300167,292430.28725439793,100817.52346850588,239480.41490885476,95286.5173363526,87254.28735559533,84359.95302550062,152082.1112183353,126044.88848214746,248523.5214704076,69715.48444543556,374425.8760318412,223698.9055126343,171757.08917095236,255952.2172822673,185316.07418628453,200399.6256001046,141482.71363616877,151619.0277120811,207797.2592574124,378408.3209482848,185411.0867,172458.57451668257
3/31/2021,381920.0658388759,150222.51556635366,174239.52848184886,175569.94925864172,127905.63523456408,117446.27968118188,102253.61162452324,146822.73787905145,141131.1792311281,111917.39652609295,245649.2739261672,176943.20439946177,325606.7346993024,235644.50133178083,319632.6828,138357.86903215325,108893.02476716024,215412.24558536508,112157.71798637864,147692.93060770628,307823.3992764127,179815.62384128975,130290.19530597958,100883.47350757908,120570.27754918388,92708.11147905992,295637.3497194205,89580.45827,198671.16276071875,298819.61964567995,101814.2016057567,243001.4120844473,96224.773355523,88237.98339360351,85533.95706817087,153971.71732419982,127823.89453052422,256670.00045298543,71071.97324757047,376809.6425260689,227988.22317757667,174516.34933603005,260785.34011115177,189589.6997344124,203408.33726734575,143354.41155726195,151726.72503364235,207877.3880878485,380683.084,187750.36178322523,174200.87413995308
4/30/2021,388024.54123286624,152472.20647041235,176947.90668217037,177894.7774438134,129696.1540662814,118696.88653820094,103820.6513225898,149440.84034195996,143549.934220543,113718.71762148586,249391.72986946147,179357.24316000278,332360.6432031565,240672.8313262176,324476.6198765612,140496.97148611618,110850.49619864712,218470.4972315172,114315.03747971082,149553.68219742825,313405.9170668191,182085.08928279876,131861.02451405048,102311.61351762211,120588.95582334833,93633.32437178418,301206.5682865525,90858.6672344664,201916.96915720892,305913.181560548,102864.56379402363,246910.93033685963,97288.37333,89426.16485786378,86829.19515449186,155833.13185104568,129631.29309624888,265378.9695713473,72142.77788964265,380045.5999017914,232728.43034756315,177495.89251467446,265991.56518451456,194162.2103292837,206046.49817281505,145373.1982008035,151803.26278599535,208444.71702300213,382876.5850934268,190064.75334317447,176207.3324429995
5/31/2021,395032.5045856566,154798.79158943502,180058.3278119534,180503.5864755505,131316.40355567785,119643.35690857373,105230.1884083188,152035.16164106692,146094.55787827307,115516.24649954094,253190.56650154316,181932.23433366057,339021.1554674983,246502.7448,329552.0935109333,142864.8539364148,112727.92944249517,221465.4148245086,116417.69314603502,152004.68673892546,319507.3821579988,184755.0412171368,133488.1626480012,103935.12688913169,120214.30744267988,94439.20500961544,306655.9388372923,92049.60441752122,205263.05302923164,313779.8611028862,103783.30293082092,251605.49175008028,98517.08611,90826.60372,88215.93838,157573.05707291537,131361.51897110985,274498.5869794646,72975.01671645051,384326.4737191172,237885.24861196263,181031.21846597065,271226.37731293024,199097.2178051521,208320.22817556091,147558.8978061519,152151.60906463288,209812.36908518107,384967.8611584318,193470.82161235216,178205.1471454863
6/30/2021,402494.0541108661,157227.90212033564,183909.82819492425,183339.3056652929,133040.5770031973,120595.51719289136,106606.54460655396,154793.6397690197,148842.89120933373,117429.68436601624,257196.61101645025,184623.51789576016,345497.1091783391,253074.8682055,334529.01561751444,145905.5813982375,114506.59771909183,224266.47520436608,118303.0163918796,154862.83101913895,325783.6908330122,187848.0771730994,135391.65668239832,105709.64380527024,119924.8331598466,95304.55805577755,311879.3751,93283.348647677,208562.3593149951,322100.00730765087,104709.84639317806,257218.2568,99923.09282719488,92317.17318322608,89600.53803301242,159415.65317848927,133166.31603802313,283314.1029121847,73831.91083689594,389550.5675444577,243178.2164008251,185256.86631564025,276127.74337035284,203990.49271902005,210939.1322707555,149989.2358,153138.68283699363,211708.0779265508,386440.6613284768,197998.622151364,180113.68743862174
7/31/2021,409485.9050125685,159180.1396458504,187827.1328821688,185620.4903468752,134145.72190293972,121330.5819448124,107378.08144668984,156964.30921237892,150847.76076537895,118835.6281,260967.71168606056,186512.95316571425,351098.77308939095,259869.28352660884,338021.46569263603,148925.47898671715,115813.01628441887,226402.26262901063,119461.65427517705,157198.68948180077,331277.5370117121,190636.77685477425,137215.37064779262,107192.84711050431,119123.22826339216,95745.9162729362,316596.6908862342,93954.6807564708,211006.86218610368,330100.2626398212,105291.09494481636,263151.44605978817,101206.24797563636,94038.1870219682,90576.70109,161036.3158764141,134398.8953993298,291314.9697555967,73941.98295091333,395005.50963080814,247622.29771479868,189068.56906545704,279463.41167142324,208499.1352679995,212798.68955159924,151991.96892594374,154090.44665475548,214249.5367394788,386537.44097311696,203238.7945114687,181785.89296476415
8/31/2021,414819.0820315626,160324.83279994628,191272.54990433852,186614.57246341463,134321.07106692938,121541.0371332824,107367.88793941605,158340.82492781235,151653.1102599098,119248.14952299312,263800.76822663686,187266.74616682905,354770.31602174015,265986.1583004738,339408.69635655824,151115.63050894372,116399.47329911888,227503.6941529101,119896.88989913526,158205.34825312727,335241.4564122675,192263.5977261513,138294.02910104135,108088.62271096565,117872.92259966212,95693.85834663051,320004.7915,94179.67560132052,211989.78824397936,336658.0694103616,105513.02656724407,268404.6336666953,102082.04349351,95570.85964596276,91106.32454178957,162212.0442694501,134720.0584717429,297485.5510696738,73332.78065694541,399237.6026056604,249825.6560171179,191416.849636512,280826.3091523809,212181.5825298805,213399.6852154809,153244.12365456895,154404.82751353082,216313.51636994636,385091.9682382136,206577.00978892276,183103.8823947608
9/30/2021,418792.1752622887,160780.13934014508,193889.4555106056,186306.8382316338,133367.97548168796,121218.04967198824,106623.92641452422,159021.81329094534,151357.07416582786,118782.5999489157,265533.7599485383,186988.99124389945,356730.8657491658,270979.0246604732,339031.60708289617,152210.68077119722,116286.66293673334,227596.3417885505,119788.76793050818,157972.23963070373,337682.4295916968,192763.84051786968,138561.90724301778,108301.29047578224,116354.11315517873,95015.95130558543,322299.25911603007,93905.23948156892,211446.26752065303,341598.8946109197,105379.84581280257,272509.42269854515,102388.34550776298,96826.17209378412,91210.42309876438,162777.67625529817,134114.77440279638,301765.05781143234,71944.59241483129,402698.4183928376,249979.16682306997,192183.94724633204,280490.0836526091,214772.12879785887,212560.56265168768,153590.61582736872,153893.98732284157,218174.6732873702,382645.1853875148,207917.6296048221,183991.35869080437
10/31/2021,422424.3014632033,161586.52938576243,196540.28507189755,186070.32271975232,132704.65138589437,121204.69103933864,106293.1681906692,160305.6970832641,151375.70443218487,118518.26178947296,266884.64875761565,186984.8718911468,358034.2192435134,275382.0042656634,338640.4706242304,153460.31104267825,116455.82105609211,227786.96014535413,120078.77500607366,157589.8816033194,340114.9270003506,192887.13596679023,139184.30214757795,108942.73607492064,115994.9388872977,94995.31091176123,324322.6892,94424.58487197835,210835.6033600168,345757.5506290556,105664.0521511857,276278.1961870543,103010.76322819028,98153.70393209335,91601.82919525876,163427.13333351872,133757.75833986522,305236.7409934561,71488.74782385322,406284.8774210031,249587.43399109613,192542.1033581169,280080.7508099718,217268.82589825545,212150.02549983715,154102.57308176262,153611.59050867808,219462.62771626317,380809.1685449972,207973.0395506209,185117.4931330836
11/30/2021,426817.1168531425,163163.29063895482,199700.5168148165,186339.2046914712,132582.10875352917,121631.4568378557,106492.20239605696,162408.0570132174,152189.4523112924,118743.82260808336,268620.6281355038,187874.0453515799,360039.1542307674,279714.5061,339051.0638868618,155499.59439887365,117117.850091998,228620.3831921007,120891.08849565942,157787.1990599062,343345.3736876902,193518.66327141292,140482.98106603287,110121.56469011548,116656.37198293144,95704.23247,326787.72260584176,95548.84973205526,210795.9041553901,349985.6318580143,106308.22943773693,280471.145859458,104115.2993474738,99959.33884356287,92379.29040172066,164444.21449405592,134024.18586610447,308615.7892892004,71889.14206793341,410770.7863768825,250300.0468683289,193756.3231011261,280560.3097,220070.5280598752,212610.14681277887,155077.87532026364,153878.12881334347,220549.7486785676,379537.9458826156,208965.1079,186751.58405333705
12/31/2021,431847.8566322205,165095.92875693014,203219.26854162264,187063.78262051285,132961.03142400458,122506.7871272859,107056.78518662031,164917.13227407853,153305.02484327063,119259.91551793118,270799.3454456265,189392.3564207784,362942.8914437773,283877.61418385693,340347.51770358835,157930.35834254092,118136.51993202558,230069.0902821547,121989.74715484928,158512.6429567101,347200.8934,194491.96973684887,141999.70585147283,111398.0089779946,117595.46009095928,96834.22437992052,329525.1522,96933.39699604966,211734.44277182876,354673.51310705923,107115.5027311662,284781.9011206917,105424.49305487756,101565.78999149764,93296.53678823424,165707.07157646524,134737.9327002704,312383.82282296626,72748.53765059572,415493.0553296699,252182.22032751315,195493.8651239697,281797.1393616808,223234.8548285298,214097.6684017504,156600.9434268931,154655.2229,221668.1601160535,378559.2867798362,210729.4085188726,188491.63826522487
1/31/2022,438475.4980627263,167901.36111630595,207990.17769354512,188874.64370931967,134306.61534284463,124043.40763686324,108523.36816246728,168602.47851919485,155679.06720923874,120643.12959506513,273886.28228427016,192108.01202858344,368245.4093480233,288257.2041695775,344133.57867363404,160981.11458107803,119963.63676318587,232246.7585843792,123678.97067199688,160201.70734953086,352566.8824914153,196503.92844940544,144221.9949744588,112559.61802453648,118829.6708480672,98476.63875567129,333480.7014,98631.83173,214589.54583464283,360893.72100600647,108373.40562344124,290464.0615525676,106739.29843950956,102259.05942556418,94603.06350776936,167429.0022958362,136311.57740881215,316897.9343589057,74312.00327591144,422700.1137446309,256509.2142,198541.14512708443,285403.2446,227522.58365332903,216990.0056091224,159031.90215778098,155972.03810078878,222527.9570834504,379179.3020753961,213933.23995863195,190600.3340472777
2/28/2022,446460.5622,171110.4958,213693.85237686904,191486.17372833207,136377.6370359241,126012.71263287496,110669.96823624428,172891.62913719696,158892.5715486505,122742.83195829968,277595.80651913857,195149.91369137567,375619.5851,293206.58806111943,350091.8993745598,164383.6914508264,122528.91779869092,234752.2861148514,125892.69281416335,162400.38915185106,359246.2901924953,199112.8952166545,146840.04907753633,113487.59584296228,119747.49334549542,100108.38426702686,338627.7717530271,100351.47285647162,218932.20297430188,368588.7380027476,109890.1521083652,297429.8947356526,107589.58095158028,101731.26567589064,95997.89008531404,169537.72950033963,138644.57701393086,322365.42339649843,75942.41927,431612.1796785456,262855.8620249129,202460.15444858783,291153.0969850847,232371.51148393715,220757.97913840477,161878.04673723248,156986.51206712844,223022.3345664433,382217.9312392163,217472.72781660932,192577.6594666353
3/31/2022,455914.30698196375,174794.0584781655,220331.14393085404,194929.33238642165,139011.76862238275,128205.05014335975,113101.43839956506,177256.74526309335,162990.81673020995,125213.16167389536,281829.55568673863,198415.7237,384762.5790479333,298988.2690360693,357901.1489,167382.20682341457,125353.5165643898,237464.9735,128467.0844,164831.12331506677,367451.66538801184,202189.25204144893,149873.27603324736,114208.1973840844,120793.95938808651,101632.41252124352,344835.3218326791,102222.39782512862,224104.08385775436,377681.3093685883,111683.07495472126,306026.49144135736,107898.33970718144,100962.42931473424,97579.43764223668,172283.9211981658,141578.58935136942,328585.6253921888,77618.89227,442525.290374556,270752.62181773304,207185.6366285096,298558.6007222605,238054.60563178023,225345.5156963933,165167.25608570754,157900.48053286228,223639.36021370156,387699.060237856,221233.51197315007,194873.0145533321
4/30/2022,464647.9560243148,178018.2061239611,227025.9779382463,198218.10404727457,141044.1204169181,129900.97237932384,114986.08291633644,180642.56279310308,166805.41341350094,127195.65474875242,286073.3106021776,201418.5720782793,393321.9939156307,305298.5141508942,364992.5108,169865.65406364223,127622.464955805,240079.22818878936,130597.83911529614,167365.9386801538,375273.35709423927,205194.41264406408,152680.16610566064,114784.65595234452,121234.40792011896,102589.56333076698,350733.89580201847,103504.03087644704,228705.7326138613,386473.4310007109,113123.48822121877,314587.3066585169,107800.88159441174,100402.73561873804,98816.91415829353,174843.19208114033,144118.84813059354,334845.0866908122,78779.82375586145,451835.8766194821,278377.1424938999,211881.4525869961,305403.2710844083,243602.66047448252,229409.41252353412,168107.7815757692,158919.99564061456,224969.5066826193,392166.8238254326,225124.1511896383,196943.86555637847
5/31/2022,471686.69550296647,180805.94697687772,233319.1411851005,201106.90635334447,142408.77278379767,130869.6627703589,116304.7182380159,183170.52460006907,170105.85872502808,128440.95924817486,290212.61276338843,204294.96601951396,399978.4959252449,311517.50931450346,370922.09999616985,171441.29080375948,129146.20361405838,242548.3384773481,132159.22517841958,169590.2423263546,381754.242857862,207773.58937735943,155236.12665757557,115319.79975441,121675.10808333532,103346.35034538763,355600.8252755383,104539.59369605656,232584.2865811391,393748.000831514,114522.7028503182,322242.48302326683,107709.58067743412,100519.74623181818,99966.50246306678,176971.61108295163,146085.09155204345,339843.9609118718,79743.57766855108,459995.7205672818,284766.3934011732,215947.71306539475,311103.69080009504,248342.01257954945,232736.4810885807,170571.99467661345,160210.38601502476,227240.2551703606,394676.5641940871,228741.75572588865,198934.65127785256
6/30/2022,476352.86598620383,183289.6921165876,239271.6144124109,203982.62632099027,143434.85756414648,131534.52705030423,117594.9686808406,185716.8264679828,173138.50476387734,129401.7670265764,293873.72706411267,207480.8308679033,403840.1403626728,317194.0170330677,375550.4893508863,173307.19813211102,130574.28342700952,244696.63726680752,133605.14176268797,171667.66671862485,386140.9799,210002.3604541992,157912.49148128036,116401.3184033101,122244.9716983592,104503.71451142104,358989.30680627626,105575.58736688465,235939.35632243849,398275.9177,115868.70276109064,328559.72049544734,108113.44420360244,101407.65497551812,101182.08816447252,178858.13017127305,147874.7075097638,343503.7280887203,80745.42715964076,466294.1806477721,289755.1486800341,219310.33401744044,315768.0474064686,252044.2611912425,235191.4925890976,172709.89078640714,161966.9206060655,229494.7616798432,394812.8539331753,232060.02923140264,201113.40397419425
7/31/2022,478173.4206394931,184970.69285688823,243692.13999059517,205955.31926344812,143692.8979164141,131585.0207495274,118398.54514830222,187602.8632029144,175274.3536845058,129587.78422820468,295945.52174321737,209881.2118300188,404017.1930343075,320599.91160926723,378161.9755868848,174397.7645885957,131543.0773644273,245495.05356370207,134700.68628409563,172453.83340933427,387578.2033456733,210819.93998001647,159806.70008851629,117183.54262435682,122501.34641915507,105623.64680274935,359727.1006320208,106579.84148090496,238209.82027828987,398829.2551763279,116906.47192007369,332397.9128335016,108679.2132,102369.83884266236,102474.58551871008,180394.2162027473,149183.72423394266,344172.36535614013,81194.43492422414,470503.0207712087,292383.14043530443,221001.47394933808,318384.55082861386,253507.14070644823,236294.7481597142,174011.96707492348,162918.8380028427,231083.58880544984,393413.36208254186,233578.9079320824,202852.26325621468
8/31/2022,477054.24857453647,185712.6695300607,246428.70263996057,206850.4780482693,143184.26646214543,131166.7864916857,118630.70512195858,188675.48020565044,176461.45623288886,129125.39315543318,296178.46630957734,211259.22891948675,401260.6855263848,320958.3723034151,378490.3396511516,174816.70460832087,131921.75544410356,244815.7119717244,135118.66886817047,172296.2445193527,386366.7760697487,210426.9804783777,160888.68887257404,117574.49694887944,121925.80324418707,106277.75019345446,358151.6122290681,107139.27511861762,239074.22594316685,396000.1808125126,117293.50788312416,333245.90119265066,109079.45171070436,102733.99217159714,103377.03278584224,181094.90257783164,149827.86082199536,342108.6044376286,81081.03158932725,472176.2303,292955.1876588154,220793.71628965932,318677.3124960784,253133.20349371457,236589.03384218333,174545.7888859245,163453.5196157412,231893.5266674645,390974.4961617519,233681.75104863985,203951.93533264063
9/30/2022,473825.3568512832,185685.4854,247542.70877829907,206546.8217618286,142282.62583863924,130388.74834047188,118396.80456759784,188851.3701229248,176776.7910473145,128203.58265485943,295656.7440035117,211628.8909293145,397010.4328202897,318615.85096286936,377002.747937461,174384.62463565808,131823.24567410335,243477.7065085428,134948.99993195318,171624.10217074258,383588.6838732188,209217.9759831589,160825.02019498477,117235.66952588294,120366.82569672311,106327.3266972116,355226.54163871874,107418.1809277783,239101.7116914709,391350.2158293773,117244.99086923792,331156.3062368709,109034.16076657672,102345.76385487932,103890.10400192924,180902.1241877856,149823.39772324008,337922.7393795056,80660.15062433244,471926.8458261328,292515.65185672947,219521.35791096464,317654.1046112387,251755.9432466094,236241.8997156062,174286.05138480826,163012.3203733482,231895.54468139572,387735.9696827438,233106.9001462791,204450.04152207848
10/31/2022,470523.6422662525,185642.3553557253,248042.04981081936,206099.41805279124,142000.22302537976,130091.13373985748,118318.09371100788,188794.4984231335,176947.23147908237,127630.74776754092,295561.3083672141,211895.36964686456,393611.42892547394,315345.6462,375608.2370943698,173767.39766553568,131733.68591602505,242645.0494849049,134714.56941175382,171282.05257522516,381091.1261591843,208328.75666981423,160546.16828522686,116744.19518971704,118759.1718463544,106278.36640479276,352810.71438337344,107705.51203849127,239219.3378129673,387096.0425314468,117281.93391390638,327705.69282692065,108738.7920659416,101384.9343140708,104271.81373586174,180479.3385404167,149878.3213022691,333631.4448810785,80465.89360690027,471530.2130448275,292315.4744857748,218380.50002297573,316940.087038254,250803.0007399734,236191.2023731588,174304.59354906838,162765.81973072296,231777.99273112376,385230.5366539648,232749.5179335936,205293.4971424777
11/30/2022,467508.4890508196,185533.4488707841,248354.93842579663,205823.2952256061,142146.74870742043,130119.1978,118382.1402188734,188614.68055027432,177022.65174194306,127162.7180552365,295963.1842509655,212430.32668076828,391080.3875102144,311613.91659804067,374988.66991632624,173206.02997921605,131803.69540057692,242393.03076832087,134639.26541434196,171370.13169126122,379001.1507342919,207833.3676169872,160132.62586214227,116060.64906686472,117461.43138246272,106341.97136211793,350906.62911420705,108099.6355597267,240010.01057172343,383387.3241226293,117420.95078142668,323395.72371796315,108279.61714708322,100189.6361145841,104663.90814831396,180262.95288221212,150125.10433017203,329424.5811434944,80193.75335117558,470890.0070756234,292909.90201271226,218085.99574051556,317110.2206757015,250421.94684796652,236407.97183873915,174357.11886141435,162571.28626150475,231402.864006378,383018.9150275064,232887.39390092864,206508.63733354665
12/31/2022,464615.3007743438,185064.8022692059,248263.7822013315,205595.77794603127,142157.04191230473,130286.80665341172,118239.77448888488,188086.7451076887,176800.98641095648,126762.90336183048,296480.2365378752,212839.6408,388846.3362995971,307560.1784134135,375075.6282290893,172562.46889291785,131807.11300636857,242300.03874105992,134459.39905139714,171681.64771905215,376974.69475782727,207495.3984250622,159624.4164352183,115321.66211837262,116434.25326083315,106356.50955925458,349072.7705852511,108155.0007327746,240770.30186926908,380194.46227070806,117373.73283977118,318851.2158881035,107766.1921000089,98539.19673305038,104868.87895708455,180413.40208819575,150454.57593628025,325324.69595713686,79915.51286029948,469815.9598059948,293588.3143694588,218581.56900668584,317402.72317215777,249686.5037544022,236934.35197021603,174461.28204367065,162038.9193245591,230852.2894151585,381162.27588489134,233166.74518181267,207494.84590037176
1/31/2023,460289.9275412821,184172.2485068416,247554.75057112737,205103.0527570704,141807.22991358387,130254.29947750788,117577.3925058482,187087.67126330608,176078.41909952287,126502.68078632132,297473.4088,212847.0808237251,386140.1542950496,303038.65750066866,375162.02864805446,171858.15955747166,131651.27463134017,242553.48289092653,134041.06986371268,172578.80774883405,374729.2110940581,207403.77034819877,159016.70576519112,114773.33217706007,115910.63605783608,105842.58136422734,347125.6012590817,107711.07672793252,240960.31946262848,377620.7629636981,116838.5081797402,313974.1563198215,107116.79667803316,96641.35030282271,104650.39740182715,180520.51528870864,150247.39038197437,321550.3692771452,79115.16268142387,467413.5825918719,293928.1772661085,219345.074,317163.48833721015,248001.8047578404,237415.69349971175,174476.99579878943,160760.14932410684,229966.74600990416,379623.7575,234362.90635708047,208045.2885
2/28/2023,455988.0414755381,183324.22567355077,246907.81642837464,204807.53844156503,141326.3900764398,130304.66987602552,117133.9842079765,186359.5626958122,175643.2200449262,126609.74599451636,298760.39493618254,212846.31383232048,384044.6619,299329.2423864931,375554.7024917884,171759.50351489466,131837.6877890137,243132.8537257356,133836.71459443308,173853.44448454477,372852.7871955692,207715.96722610737,158581.40707804286,114473.59138045531,115580.5673,105450.88683409328,345695.8087223594,107270.50874565584,241284.67897773848,375873.0498863943,116335.57615304332,309836.0341025352,106736.3938174048,94669.18874034513,104390.45457462844,180686.83926943812,150299.73879590366,318757.0759407853,78411.44611107482,465161.0669,294431.79636931047,220490.0188740226,317251.86055644165,246320.4623594761,238367.9153943092,174290.88882035288,158758.12104757092,229324.0993419377,378869.65907451167,235421.6027305032,208340.0774298104
3/31/2023,453005.5039900064,183053.5456889091,246818.20277980287,205056.73338995283,141310.78545799074,130699.33565197945,117263.93496293148,186669.94947895248,176143.3605288084,127075.31341838167,300936.12666238804,213382.99087166507,383211.0960906667,297135.2738077144,376866.2590479091,172666.6184013953,132558.7164807728,244154.7483229028,134262.9332639815,175733.27806776343,371611.6352642404,208507.25410723127,158894.8985295878,114862.76717953169,116110.58454821992,105597.64292408498,345416.8026978111,107409.01244153715,242430.61028542047,374920.0173449656,116385.6608414424,306897.3445157337,107123.0652345839,93265.77824464608,104554.14490879198,181185.06163653816,150803.66430728065,317054.07471956965,78341.79749493978,463851.6374977758,295602.54388343275,222130.16560743563,318304.5490853307,246056.54048516613,240181.08854066732,174888.7454444293,157396.65995871788,229063.12698745364,378331.4776353212,236951.6305231698,209061.6461779906
4/30/2023,452624.2176491024,183411.62878105647,247513.3518009769,206152.5028496977,141641.32671328366,131527.6654816391,118141.69730074189,187975.4447502044,177592.24461491816,127607.7169643046,303767.96461615415,214947.9753766931,383841.3604773187,296630.6439586154,379592.5597505563,174354.52484869535,133943.23546870842,245376.2928674684,135455.37390353018,177850.78828834044,371267.6002,209519.06725100664,159745.86331587777,115829.22790857892,116704.0630278595,106520.94217714084,346254.9776,108217.3263346916,244683.0196001179,374563.35124133975,117159.2965831686,305459.1230734819,108279.01366913608,93185.35522368268,105409.00890354156,182299.2078963009,152145.6950933846,316553.92208112334,78912.60641974077,464814.7520386623,297986.7053527191,224678.39929983136,321053.32001055166,247859.9997209479,242403.19086635968,175916.3276056983,156834.31073636617,229120.2482403412,378050.72860088525,238295.6354,210170.42288998916
5/31/2023,454239.56840419705,184190.70739244492,248510.40221953703,207816.16874563892,142443.87456416324,132723.24980106496,119341.71658716882,189630.9248084283,179302.57533441737,128216.97410659972,307514.81653702125,217143.03415837372,385213.4982942517,297209.3775092058,383319.8179995578,176037.67605732326,135359.49330508348,246942.14546088327,136759.32452039848,180193.07739275636,371690.2764703336,210628.38873246257,160746.20003754247,117084.05359156877,117342.29672038782,107647.36039253768,347807.47738948493,109209.65037134723,247527.19725957364,374853.9945902427,118217.23233598797,305038.4312180277,109767.92166402192,93987.97894442458,106517.70492441527,183649.8498331718,153706.44183739662,316831.8926857877,80038.04468211239,466484.9655640251,301014.12841657427,227613.7551785728,324562.81174948945,251007.8017957014,244383.26308555712,177437.82138270544,157025.13698476262,229584.20052561775,378081.56593746506,240277.2188715009,211635.79196106968
6/30/2023,456952.8410103318,185046.54079352185,249774.3865411162,209890.50896129585,143386.4233092567,133897.12515150363,120587.15214343004,190970.05080903132,180789.1668939948,128768.62195751992,311274.45265463553,219377.6719968076,387037.0896316045,298422.7228857424,387348.9409114911,177506.47135614525,136624.9265237541,248709.4522841393,137845.88776372842,181980.21542012435,372959.7731211488,211723.8205799216,161602.7371459312,117804.55427538088,117019.7278631576,108294.48888231644,349730.3579,109881.34571854008,250701.1445929534,375998.7857546981,119165.64448748996,305605.77796491975,110665.84579288594,94483.09902,107486.98894785724,184536.05846789887,155191.59023334828,317884.34879376827,80734.67625869099,467858.8268496242,304581.98038659967,230815.7217138838,328397.1328702716,254196.77695015277,245875.2782049343,178060.4817672031,157268.70276254494,230833.3327057551,378951.6552935508,242487.65043748668,213057.1491
7/31/2023,460421.6028995823,185550.92171058455,250919.5035024231,212030.59558341707,144381.29539699937,135001.72630167613,121796.50889262704,192062.63778548027,182008.0852115003,129388.32889162988,314615.9429006,221074.94649862655,388793.52146831946,300023.12558197667,391259.4975712488,178696.74651428626,137503.28381447855,250328.00874262312,138581.02463271224,183286.13159940531,374436.96996247815,212585.78103537564,162143.37444467808,117851.07832566608,116234.3047349411,108444.4803261896,351364.27273728955,110131.05822350812,254515.3665220676,377442.80612525926,119808.03041823977,306910.4103641635,110833.4004052682,94436.34783107846,108249.2221686321,184914.0246474212,156258.25673465058,318918.1758782912,81289.10561151097,468497.1687798283,308271.5874790433,233608.885539316,332291.8874676425,256660.57837547807,247140.0571611911,177822.12329524616,156980.80084625844,232120.16925320716,380477.3780619888,245058.58272586056,214084.45128788627
